Index,AD1_TactileRaw(16bit),AD1_VGNDRaw(16bit),AD2_TactileRaw(16bit),AD2_VGNDRaw(16bit),AD3_TactileRaw(16bit),AD3_VGNDRaw(16bit),AD4_TactileRaw(16bit),AD4_VGNDRaw(16bit),AD5_TactileRaw(16bit),AD5_VGNDRaw(16bit),AD6_TactileRaw(16bit),AD6_VGNDRaw(16bit),AD7_TactileRaw(16bit),AD7_VGNDRaw(16bit),AD8_TactileRaw(16bit),AD8_VGNDRaw(16bit)
1823,28015,12026,28031,12029,28144,12028,28070,12017,28025,12009,28019,12016,28030,11926,28042,12033
1824,28006,12027,28022,12031,28134,12028,28061,12017,28018,12009,28013,12015,28023,11929,28036,12035
1825,28091,12028,28111,12033,28195,12027,28139,12017,28105,12012,28097,12016,28106,11929,28123,12035
1826,28089,12025,28105,12029,28195,12027,28136,12014,28102,12006,28095,12016,28104,11927,28118,12031
1827,28068,12026,28084,12031,28179,12025,28118,12015,28080,12009,28076,12013,28085,11926,28099,12029
1828,28118,12025,28137,12030,28228,12026,28168,12016,28133,12010,28126,12015,28136,11926,28147,12030
1829,28136,12027,28153,12029,28237,12025,28181,12014,28153,12008,28141,12014,28151,11924,28166,12030
1830,28755,12027,28768,12032,28780,12026,28774,12015,28771,12011,28756,12019,28764,11929,28779,12033
1831,28934,12029,28943,12034,28933,12030,28943,12017,28949,12012,28932,12021,28940,11932,28958,12036
1832,28684,12029,28694,12034,28713,12029,28702,12020,28697,12012,28685,12020,28690,11932,28706,12037
1833,29210,12023,29220,12031,29184,12025,29211,12014,29227,12005,29204,12014,29217,11927,29234,12030
1834,29409,12028,29419,12034,29371,12030,29404,12018,29431,12009,29407,12020,29414,11933,29434,12036
1835,29400,12029,29408,12034,29358,12031,29398,12020,29417,12015,29398,12022,29406,11934,29420,12039
1836,29714,12029,29723,12036,29646,12031,29704,12021,29733,12013,29707,12023,29716,11934,29734,12039
1837,29808,12029,29818,12037,29736,12033,29796,12020,29830,12015,29804,12024,29810,11938,29829,12041
1838,30062,12029,30069,12037,29979,12032,30045,12021,30081,12013,30055,12026,30065,11932,30082,12039
1839,30123,12029,30130,12032,30043,12031,30109,12018,30144,12013,30116,12022,30127,11932,30143,12039
1840,30145,12030,30153,12040,30068,12033,30131,12023,30164,12014,30137,12026,30147,11935,30164,12039
1841,30067,12026,30076,12034,30014,12027,30060,12016,30085,12009,30060,12016,30068,11931,30086,12035
1842,29814,12029,29825,12034,29795,12031,29819,12018,29829,12011,29809,12019,29818,11932,29837,12033
1843,29437,12032,29450,12036,29462,12034,29459,12024,29455,12015,29436,12021,29448,11934,29462,12041
1844,29251,12029,29264,12036,29296,12032,29277,12020,29267,12014,29249,12020,29261,11932,29277,12036
1845,29256,12029,29272,12037,29306,12031,29287,12019,29273,12011,29259,12019,29269,11932,29283,12036
1846,28863,12030,28878,12035,28948,12030,28903,12019,28878,12012,28868,12018,28878,11931,28892,12036
1847,28567,12027,28585,12031,28678,12028,28616,12017,28580,12011,28574,12019,28582,11926,28596,12031
1848,28248,12026,28262,12031,28376,12028,28306,12018,28261,12011,28255,12015,28265,11928,28277,12032
1849,28011,12026,28029,12030,28140,12028,28065,12017,28025,12010,28019,12016,28029,11927,28043,12033
1850,28066,12029,28087,12035,28184,12031,28119,12019,28080,12012,28076,12018,28085,11930,28096,12037
1851,28216,12031,28231,12035,28305,12032,28256,12019,28229,12014,28222,12020,28229,11931,28246,12034
1852,28823,12032,28833,12034,28839,12033,28838,12022,28838,12015,28821,12021,28829,11934,28846,12036
1853,29072,12029,29081,12035,29060,12031,29078,12020,29093,12012,29069,12021,29080,11932,29098,12036
1854,29453,12035,29463,12040,29409,12034,29447,12023,29472,12017,29451,12027,29458,11936,29477,12040
1855,29575,12029,29585,12037,29516,12034,29566,12020,29596,12014,29570,12021,29579,11932,29599,12039
1856,29623,12030,29635,12035,29563,12033,29615,12020,29644,12014,29619,12022,29629,11932,29645,12039
1857,29916,12024,29922,12029,29837,12026,29898,12015,29936,12007,29907,12013,29917,11928,29934,12033
1858,30050,12032,30060,12039,29968,12034,30033,12024,30070,12017,30043,12025,30052,11935,30070,12040
1859,30032,12031,30039,12037,29946,12034,30015,12024,30052,12014,30023,12022,30033,11935,30052,12039
1860,30149,12029,30158,12035,30066,12034,30130,12021,30169,12012,30137,12020,30151,11933,30169,12036
1861,30180,12028,30187,12036,30097,12031,30161,12018,30200,12012,30171,12019,30180,11933,30199,12038
1862,30154,12032,30162,12038,30076,12033,30138,12023,30174,12013,30145,12023,30156,11935,30175,12042
1863,30143,12032,30151,12037,30076,12034,30128,12022,30161,12014,30134,12023,30145,11935,30162,12038
1864,30120,12030,30126,12039,30050,12036,30105,12023,30137,12014,30111,12025,30120,11937,30137,12039
1865,30103,12029,30110,12035,30044,12031,30093,12020,30123,12013,30097,12020,30107,11932,30125,12035
1866,29682,12029,29694,12034,29675,12032,29692,12020,29699,12012,29676,12022,29690,11932,29705,12038
1867,29443,12028,29454,12034,29470,12029,29462,12017,29457,12011,29442,12017,29451,11931,29465,12034
1868,29190,12028,29204,12033,29240,12029,29219,12020,29203,12010,29193,12016,29200,11929,29216,12033
1869,29103,12024,29117,12030,29161,12023,29135,12013,29117,12008,29101,12015,29114,11926,29128,12028
1870,28936,12026,28951,12030,29009,12028,28973,12014,28951,12008,28941,12013,28951,11929,28964,12032
1871,28734,12026,28749,12031,28824,12028,28777,12016,28746,12009,28736,12016,28747,11927,28762,12030
1872,28262,12027,28282,12031,28393,12025,28322,12016,28278,12010,28273,12016,28280,11925,28293,12031
1873,28077,12026,28094,12031,28209,12025,28133,12017,28091,12007,28087,12015,28096,11929,28108,12032
1874,28068,12026,28087,12033,28192,12028,28121,12018,28083,12012,28077,12015,28085,11929,28099,12033
1875,28039,12028,28056,12034,28155,12029,28088,12017,28052,12010,28048,12016,28056,11930,28069,12034
1876,28279,12026,28296,12032,28364,12029,28321,12017,28295,12011,28288,12016,28293,11931,28308,12035
1877,28653,12026,28667,12033,28690,12027,28676,12019,28670,12012,28659,12016,28666,11929,28679,12035
1878,28701,12028,28714,12032,28735,12029,28723,12017,28718,12012,28704,12017,28711,11930,28730,12033
1879,28865,12030,28876,12035,28875,12031,28878,12021,28880,12012,28865,12021,28869,11931,28888,12037
1880,29021,12029,29033,12034,29021,12031,29033,12019,29040,12011,29020,12020,29029,11932,29047,12036
1881,29295,12029,29305,12037,29267,12031,29296,12018,29316,12012,29293,12022,29300,11932,29320,12036
1882,29289,12027,29301,12034,29260,12031,29289,12018,29310,12012,29286,12019,29295,11931,29312,12036
1883,29534,12031,29541,12037,29480,12032,29523,12021,29552,12013,29527,12021,29534,11935,29555,12038
1884,29749,12028,29758,12033,29681,12028,29735,12021,29769,12011,29740,12019,29752,11930,29769,12034
1885,29917,12032,29925,12037,29839,12035,29903,12021,29936,12014,29910,12023,29920,11935,29938,12040
1886,30055,12032,30066,12037,29971,12035,30037,12023,30077,12015,30046,12024,30057,11936,30076,12041
1887,30145,12032,30150,12037,30062,12035,30128,12023,30164,12015,30137,12025,30144,11938,30162,12041
1888,30135,12031,30144,12035,30061,12032,30120,12020,30156,12012,30126,12022,30137,11934,30158,12036
1889,30011,12029,30021,12034,29968,12034,30009,12020,30028,12013,30006,12023,30015,11934,30032,12038
1890,29905,12028,29916,12034,29868,12033,29905,12020,29924,12014,29899,12019,29910,11935,29925,12036
1891,29855,12032,29863,12035,29829,12033,29857,12022,29870,12012,29851,12019,29859,11932,29873,12037
1892,29464,12032,29476,12037,29485,12033,29481,12023,29479,12013,29463,12020,29472,11931,29488,12039
1893,29223,12032,29237,12039,29272,12033,29252,12023,29239,12016,29223,12022,29232,11935,29247,12040
1894,29113,12035,29125,12039,29168,12033,29141,12023,29125,12015,29112,12024,29122,11935,29136,12039
1895,28755,12032,28771,12038,28850,12034,28798,12022,28769,12016,28759,12022,28769,11935,28783,12039
1896,28615,12026,28633,12031,28718,12029,28664,12017,28628,12010,28621,12016,28630,11929,28644,12033
1897,28591,12026,28609,12033,28696,12026,28639,12017,28604,12011,28595,12015,28608,11928,28621,12032
1898,28247,12029,28267,12034,28376,12030,28302,12019,28261,12010,28253,12017,28267,11929,28278,12033
1899,28117,12030,28135,12034,28252,12033,28175,12021,28130,12012,28126,12020,28134,11932,28147,12036
1900,28045,12030,28059,12033,28171,12028,28097,12017,28055,12012,28051,12019,28061,11931,28073,12035
1901,28063,12026,28079,12033,28176,12028,28112,12017,28078,12010,28070,12016,28080,11927,28091,12033
1902,28123,12029,28141,12031,28231,12029,28169,12018,28138,12012,28133,12018,28139,11928,28151,12034
1903,28107,12029,28124,12033,28213,12028,28154,12017,28123,12010,28116,12016,28121,11929,28139,12034
1904,28381,12030,28396,12035,28446,12031,28413,12021,28396,12015,28384,12022,28393,11933,28407,12037
1905,28597,12032,28612,12035,28638,12030,28621,12023,28613,12012,28601,12019,28608,11932,28625,12036
1906,28961,12029,28974,12033,28965,12030,28973,12020,28980,12012,28962,12021,28971,11932,28988,12038
1907,29447,12030,29453,12037,29403,12033,29440,12022,29464,12012,29441,12022,29448,11933,29467,12038
1908,29856,12029,29866,12037,29781,12031,29841,12020,29876,12014,29851,12022,29857,11935,29876,12038
1909,30095,12030,30100,12040,30009,12034,30076,12023,30115,12016,30085,12025,30096,11936,30115,12040
1910,30139,12028,30148,12037,30060,12034,30125,12020,30162,12012,30134,12020,30141,11935,30162,12039
1911,30117,12027,30124,12034,30032,12031,30099,12020,30135,12011,30108,12021,30120,11934,30135,12037
1912,30142,12030,30151,12039,30058,12034,30125,12022,30165,12016,30134,12022,30143,11935,30162,12039
1913,29695,12023,29705,12029,29694,12027,29707,12017,29712,12008,29692,12016,29702,11927,29719,12030
1914,29352,12026,29363,12027,29392,12025,29377,12015,29367,12006,29348,12013,29361,11926,29374,12031
1915,29200,12025,29214,12031,29254,12027,29230,12014,29215,12007,29201,12013,29212,11926,29226,12031
1916,28829,12029,28843,12033,28915,12031,28871,12019,28842,12012,28833,12017,28843,11930,28858,12034
1917,28430,12029,28447,12033,28549,12030,28482,12017,28443,12012,28437,12018,28444,11928,28461,12034
1918,28219,12029,28237,12031,28351,12026,28274,12016,28230,12009,28230,12015,28237,11928,28250,12033
1919,28117,12026,28136,12031,28252,12027,28175,12016,28135,12009,28127,12013,28136,11928,28153,12033
1920,28027,12023,28045,12029,28164,12024,28083,12013,28039,12006,28036,12010,28047,11925,28059,12030
1921,28053,12024,28073,12028,28184,12023,28112,12014,28068,12006,28062,12014,28071,11926,28086,12029
1922,28083,12025,28102,12028,28201,12025,28134,12013,28096,12009,28092,12013,28100,11927,28115,12030
1923,28262,12028,28278,12033,28348,12028,28302,12016,28278,12009,28265,12016,28276,11929,28289,12033
1924,28412,12027,28428,12033,28474,12028,28442,12017,28431,12009,28418,12015,28423,11926,28440,12032
1925,28728,12025,28743,12031,28755,12028,28750,12014,28746,12007,28729,12016,28739,11926,28755,12030
1926,28986,12026,28999,12032,28987,12028,28999,12019,29005,12008,28985,12016,28993,11929,29011,12033
1927,29582,12031,29591,12037,29526,12033,29573,12023,29600,12013,29575,12023,29584,11933,29601,12039
1928,30104,12029,30112,12037,30019,12030,30085,12020,30124,12012,30093,12020,30106,11933,30121,12037
1929,30139,12029,30147,12035,30070,12031,30128,12020,30159,12010,30131,12022,30143,11934,30160,12037
1930,30023,12026,30033,12034,29979,12030,30020,12020,30040,12011,30015,12019,30026,11932,30043,12034
1931,29775,12030,29787,12038,29766,12034,29784,12023,29793,12013,29770,12022,29782,11934,29797,12040
1932,29534,12028,29547,12034,29550,12030,29553,12019,29552,12009,29533,12017,29543,11929,29562,12035
1933,29129,12028,29146,12033,29189,12027,29160,12020,29144,12013,29132,12016,29141,11928,29155,12032
1934,28667,12024,28684,12028,28768,12023,28714,12012,28679,12006,28672,12011,28681,11923,28694,12029
1935,28307,12020,28323,12025,28430,12021,28360,12011,28319,12004,28312,12006,28324,11920,28336,12026
1936,28205,12023,28220,12031,28335,12025,28258,12015,28216,12008,28207,12012,28223,11926,28234,12032
1937,28175,12026,28193,12028,28307,12025,28230,12013,28188,12007,28184,12012,28193,11923,28203,12029
1938,28145,12024,28158,12029,28277,12025,28201,12014,28156,12007,28152,12013,28159,11925,28173,12030
1939,28060,12023,28078,12029,28193,12025,28119,12014,28074,12009,28070,12010,28079,11925,28092,12029
1940,27998,12027,28017,12033,28126,12027,28054,12018,28013,12009,28007,12014,28017,11926,28028,12032
1941,28048,12025,28064,12028,28168,12022,28100,12013,28061,12006,28055,12010,28062,11923,28076,12030
1942,28093,12026,28108,12029,28206,12025,28141,12014,28106,12007,28099,12013,28109,11928,28121,12029
1943,28329,12027,28345,12032,28406,12026,28368,12015,28345,12011,28334,12019,28342,11929,28358,12033
1944,28585,12029,28598,12030,28629,12028,28612,12018,28602,12011,28589,12017,28596,11929,28612,12035
1945,28904,12029,28916,12036,28914,12032,28921,12020,28924,12013,28906,12020,28913,11932,28931,12037
1946,29372,12023,29382,12031,29336,12026,29371,12014,29390,12006,29368,12015,29376,11927,29394,12032
1947,29723,12028,29732,12034,29657,12034,29713,12019,29744,12013,29717,12020,29725,11933,29745,12038
1948,30005,12031,30013,12035,29922,12033,29987,12021,30025,12015,29997,12024,30006,11934,30024,12039
1949,30176,12030,30181,12036,30093,12031,30158,12020,30194,12013,30167,12023,30177,11933,30197,12037
1950,30046,12028,30056,12036,30001,12033,30043,12020,30065,12012,30041,12019,30050,11931,30068,12036
1951,29716,12030,29729,12035,29711,12031,29726,12020,29734,12015,29713,12022,29723,11931,29739,12038
1952,29636,12032,29650,12035,29644,12034,29652,12023,29654,12012,29632,12022,29645,11935,29659,12038
1953,29333,12030,29349,12035,29372,12032,29360,12017,29351,12014,29333,12017,29345,11930,29360,12034
1954,29024,12029,29038,12034,29094,12028,29060,12016,29040,12012,29027,12016,29036,11928,29052,12033
1955,28895,12026,28908,12031,28975,12026,28934,12016,28908,12011,28897,12015,28908,11927,28920,12033
1956,28760,12024,28774,12031,28854,12025,28804,12017,28773,12010,28762,12018,28772,11927,28785,12033
1957,28239,12027,28258,12037,28372,12030,28295,12019,28254,12011,28245,12016,28255,11927,28269,12033
1958,28283,12029,28299,12034,28412,12028,28336,12017,28297,12012,28290,12016,28299,11930,28312,12036
1959,28066,12028,28085,12031,28202,12027,28125,12015,28080,12012,28076,12015,28083,11928,28099,12033
1960,28071,12029,28088,12035,28192,12030,28121,12018,28082,12012,28078,12016,28085,11929,28101,12034
1961,28158,12029,28175,12034,28253,12027,28203,12018,28173,12009,28164,12018,28172,11929,28188,12033
1962,28586,12026,28599,12030,28625,12028,28610,12015,28605,12007,28588,12016,28598,11927,28613,12030
1963,28879,12031,28891,12037,28886,12031,28895,12021,28898,12011,28880,12021,28890,11931,28905,12036
1964,29563,12030,29574,12034,29508,12032,29554,12019,29583,12012,29558,12023,29567,11934,29587,12037
1965,29849,12029,29858,12034,29775,12031,29832,12020,29867,12012,29842,12020,29850,11932,29868,12035
1966,30021,12028,30026,12033,29937,12034,30002,12020,30037,12014,30008,12023,30019,11931,30038,12036
1967,30140,12027,30148,12033,30058,12029,30125,12017,30159,12011,30131,12019,30141,11933,30157,12033
1968,30035,12030,30042,12035,29984,12033,30030,12021,30051,12013,30027,12023,30039,11932,30056,12036
1969,29615,12031,29629,12036,29625,12031,29630,12021,29630,12012,29612,12019,29622,11935,29638,12036
1970,28987,12023,28999,12027,29060,12025,29025,12014,29002,12008,28988,12013,28999,11925,29012,12028
1971,28634,12030,28650,12035,28735,12031,28680,12019,28648,12014,28638,12019,28647,11932,28662,12036
1972,28692,12029,28707,12031,28787,12028,28736,12018,28707,12012,28700,12018,28707,11929,28720,12035
1973,28501,12028,28517,12034,28615,12028,28550,12017,28515,12012,28506,12016,28519,11929,28529,12035
1974,28286,12029,28305,12036,28414,12031,28343,12020,28299,12012,28294,12018,28304,11929,28316,12035
1975,28113,12025,28129,12029,28246,12026,28166,12015,28124,12007,28119,12014,28129,11926,28141,12031
1976,28114,12029,28130,12035,28249,12028,28172,12018,28128,12013,28123,12016,28133,11929,28145,12033
1977,28021,12025,28041,12031,28151,12026,28079,12015,28035,12009,28030,12015,28038,11926,28053,12030
1978,28070,12027,28086,12034,28185,12031,28118,12018,28084,12013,28076,12016,28085,11929,28100,12033
1979,28323,12027,28339,12034,28396,12027,28359,12017,28339,12010,28329,12016,28334,11929,28352,12034
1980,28669,12029,28682,12036,28702,12032,28691,12020,28687,12014,28671,12022,28680,11932,28694,12036
1981,28965,12026,28978,12034,28970,12029,28981,12017,28986,12010,28966,12018,28974,11930,28991,12035
1982,29352,12031,29362,12040,29320,12034,29350,12023,29372,12019,29349,12022,29358,11935,29375,12039
1983,29597,12033,29607,12038,29541,12036,29592,12022,29617,12016,29592,12024,29602,11935,29620,12040
1984,30183,12032,30192,12038,30102,12034,30167,12025,30203,12013,30175,12025,30185,11936,30203,12039
1985,30099,12033,30107,12037,30040,12033,30092,12022,30117,12014,30090,12022,30101,11934,30118,12038
1986,29434,12029,29444,12034,29460,12030,29457,12019,29452,12013,29433,12019,29442,11930,29457,12037
1987,29232,12027,29246,12033,29279,12030,29260,12020,29248,12011,29230,12019,29241,11931,29255,12034
1988,28613,12028,28627,12031,28714,12026,28659,12015,28625,12010,28617,12015,28629,11926,28640,12032
1989,28479,12030,28493,12034,28593,12029,28528,12019,28490,12012,28483,12019,28493,11926,28507,12036
1990,28104,12031,28122,12034,28241,12031,28163,12018,28117,12014,28114,12020,28124,11932,28135,12039
1991,27993,12032,28011,12037,28122,12033,28050,12021,28007,12015,28003,12019,28011,11933,28024,12036
1992,28213,12026,28227,12033,28303,12027,28255,12017,28229,12007,28219,12015,28227,11927,28240,12033
1993,28731,12031,28744,12036,28758,12032,28752,12021,28747,12013,28732,12022,28740,11934,28756,12039
1994,28806,12028,28820,12035,28828,12028,28826,12020,28825,12012,28808,12019,28818,11928,28834,12038
1995,29119,12028,29130,12033,29103,12031,29124,12019,29138,12012,29118,12020,29125,11932,29144,12035
1996,29697,12030,29703,12037,29632,12032,29683,12023,29715,12014,29692,12021,29698,11934,29713,12038
1997,29943,12028,29951,12034,29861,12029,29926,12020,29962,12014,29935,12022,29944,11931,29963,12038
1998,30108,12032,30115,12037,30025,12032,30090,12020,30128,12013,30099,12022,30108,11934,30127,12039
1999,30099,12029,30105,12033,30033,12029,30087,12020,30117,12012,30091,12019,30099,11932,30118,12036
